DATAFLOW,LAST UPDATE,freq,indic_env,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2009,1.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2010,1.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2011,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2012,1.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2013,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2014,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2015,1.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2016,1.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2017,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2018,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2019,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2020,1.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2021,1.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2022,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Belgium,2023,1.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2005,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2006,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2007,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2008,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2009,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2010,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2011,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2012,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2013,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2014,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2015,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2016,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2017,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2018,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2019,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2020,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2021,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2022,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,2023,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2005,1.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2006,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2007,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2008,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2009,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2010,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2011,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2012,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2013,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2014,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2015,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2016,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2017,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2018,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2019,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2020,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2021,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2022,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,2023,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2005,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2006,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2007,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2008,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2009,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2010,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2011,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2012,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2013,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2014,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2015,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2016,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2017,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2018,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2019,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2020,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2021,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2022,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Czechia,2023,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2005,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2006,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2007,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2008,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2009,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2010,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2011,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2012,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2013,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2014,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2015,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2016,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2017,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2018,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2019,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2020,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2021,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2022,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Germany,2023,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2005,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2006,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2007,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2008,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2009,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2010,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2011,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2012,1.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2013,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2014,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2015,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2016,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2017,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2018,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2019,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2020,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2021,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2022,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Denmark,2023,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2005,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2006,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2007,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2008,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2009,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2010,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2011,1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2012,1.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2013,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2014,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2015,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2016,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2017,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2018,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2019,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2020,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2021,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2022,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Estonia,2023,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2005,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2006,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2007,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2008,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2009,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2010,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2011,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2012,0.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2013,0.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2014,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2015,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2016,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2017,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2018,0.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2019,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2020,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2021,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2022,0.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Greece,2023,0.1,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2005,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2006,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2007,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2008,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2009,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2010,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2011,0.2,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2012,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2013,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2014,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2015,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2016,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2017,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2018,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2019,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2020,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2021,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2022,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Spain,2023,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2005,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2006,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2007,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2008,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2009,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2010,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2011,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2012,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2013,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2014,0.6,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2015,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2016,0.7,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2017,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2018,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2019,0.9,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2020,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2021,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2022,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),2023,0.8,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2005,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2006,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2007,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2008,0.5,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2009,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2010,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2011,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2012,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2013,0.3,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2014,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2015,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2016,0.4,,
ESTAT:CEI_CIE012(1.0),24/03/25 23:00:00,Annual,Investment,Percentage of gross domestic product (GDP),Finland,2017,0.3,,
